"","date","no2Kens","wsKens","air_tempKens","no2Marl","wsMarl","air_tempMarl"
"316",2015-11-12,30.0516508333333,3.85,10.9958333333333,123.396160416667,3.85,10.9958333333333
"317",2015-11-13,27.1405204166667,4.975,8.75833333333333,131.19155625,4.975,8.75833333333333
"318",2015-11-14,25.4469945833333,5.22083333333333,9.54166666666667,112.68020375,5.22083333333333,9.54166666666667
"319",2015-11-15,9.70121041666667,7.11666666666667,13.3125,78.215965,7.11666666666667,13.3125
"320",2015-11-16,24.6007458333333,4.62083333333333,11.125,117.340255833333,4.62083333333333,11.125
"321",2015-11-17,20.5565070833333,6.2625,12.6,106.546565,6.2625,12.6
"322",2015-11-18,19.3506225,6.00416666666667,11,109.624891091759,6.00416666666667,11
"323",2015-11-19,41.02100125,3.8625,9.79166666666667,127.8905225,3.8625,9.79166666666667
"324",2015-11-20,38.59426375,3.47083333333333,6.675,109.5712675,3.47083333333333,6.675
"325",2015-11-21,24.5863166666667,6.66666666666667,2.64583333333333,49.6960875,6.66666666666667,2.64583333333333
"326",2015-11-22,55.7466395833333,2.35,1.14166666666667,81.27793,2.35,1.14166666666667
"327",2015-11-23,57.92574,2.39166666666667,1.72916666666667,130.76096625,2.39166666666667,1.72916666666667
"328",2015-11-24,46.2634283333333,4.71666666666667,8.17083333333333,120.40881625,4.71666666666667,8.17083333333333
"329",2015-11-25,52.7845883333333,3.3,6.6375,80.1399720833333,3.3,6.6375
"330",2015-11-26,56.2847829166667,2.00833333333333,7.10416666666667,108.093676666667,2.00833333333333,7.10416666666667
"331",2015-11-27,31.4647954166667,4.15,9.45,109.679889583333,4.15,9.45
"332",2015-11-28,25.9855704166667,5.24583333333333,5.9375,105.332545416667,5.24583333333333,5.9375
"333",2015-11-29,12.388,7.075,9.67083333333333,88.082765,7.075,9.67083333333333
"334",2015-11-30,22.6500170833333,5.85833333333333,10.0333333333333,112.673410833333,5.85833333333333,10.0333333333333
"335",2015-12-01,26.35147375,3.40427191927292,10.1635658914729,124.518897916667,3.40451263537906,10.1647095199893
"336",2015-12-02,26.5354664130795,4.07916666666667,9.8875,113.199194008426,4.07916666666667,9.8875
"337",2015-12-03,21.64409375,5.5,11.3,114.176986666667,5.5,11.3
"338",2015-12-04,28.8779275,5.09166666666667,8.55416666666667,118.25530125,5.09166666666667,8.55416666666667
"339",2015-12-05,11.4606970833333,7.2875,10.4,109.941557083333,7.2875,10.4
"340",2015-12-06,16.3710145833333,5.25416666666667,12.0791666666667,92.5303820833333,5.25416666666667,12.0791666666667
"341",2015-12-07,30.8151033333333,3.39166666666667,10.6208333333333,99.7635775,3.39166666666667,10.6208333333333
"342",2015-12-08,30.44538625,4.625,10.4083333333333,128.306504166667,4.625,10.4083333333333
"343",2015-12-09,37.6206083333333,3.89583333333333,6.79583333333333,131.599815416667,3.89583333333333,6.79583333333333
"344",2015-12-10,28.370755,5.7,10.5125,122.93826875,5.7,10.5125
"345",2015-12-11,41.4169741666667,3.36666666666667,7.28333333333333,133.143655416667,3.36666666666667,7.28333333333333
"346",2015-12-12,32.0522520833333,4.89583333333333,8.4625,110.136752083333,4.89583333333333,8.4625
"347",2015-12-13,44.30087125,2.25416666666667,8.37916666666667,78.7417495833333,2.25416666666667,8.37916666666667
